"Trade Date","EP Code","EP Name","Product Code","Strike","Option Type","Contract Month","EP OI Total Long","EP OI Total Short"
"23-12-2016","BSF","XXX","HSIO","24000","C","01/2017","14","39"
"23-12-2016","BSF","XXX","HSIO","24200","C","01/2017","14","12"
"23-12-2016","BSF","XXX","HSIO","24400","C","01/2017","11","143"
"23-12-2016","BSF","XXX","HSIO","24400","P","01/2017","","2"
"23-12-2016","BSF","XXX","HSIO","24600","C","01/2017","14","66"
"23-12-2016","BSF","XXX","HSIO","24800","C","01/2017","2","30"
"23-12-2016","BSF","XXX","HSIO","25000","C","01/2017","10","8"
"23-12-2016","BSF","XXX","HSIO","25200","C","01/2017","8","16"
"23-12-2016","BSF","XXX","HSIO","25400","C","01/2017","3",""
"23-12-2016","BSF","XXX","HSIO","25600","C","01/2017","15",""
"23-12-2016","BSF","XXX","HSIO","16400","P","02/2017","","1"
"23-12-2016","BSF","XXX","HSIO","17000","P","02/2017","","60"
"23-12-2016","BSF","XXX","HSIO","17400","P","02/2017","","5"
"23-12-2016","BSF","XXX","HSIO","17600","P","02/2017","1","1"
"23-12-2016","BSF","XXX","HSIO","17800","P","02/2017","","66"
"23-12-2016","BSF","XXX","HSIO","18000","P","02/2017","","19"
"23-12-2016","BSF","XXX","HSIO","18200","P","02/2017","1","3"
"23-12-2016","BSF","XXX","HSIO","18400","P","02/2017","","103"
"23-12-2016","BSF","XXX","HSIO","18600","P","02/2017","4","8"
"23-12-2016","BSF","XXX","HSIO","19000","P","02/2017","","212"
"23-12-2016","BSF","XXX","HSIO","19200","P","02/2017","","4"
"23-12-2016","BSF","XXX","HSIO","19400","P","02/2017","","6"
"23-12-2016","BSF","XXX","HSIO","19600","P","02/2017","","2"
"23-12-2016","BSF","XXX","HSIO","19800","P","02/2017","1","171"
"23-12-2016","BSF","XXX","HSIO","20000","P","02/2017","122","45"
"23-12-2016","BSF","XXX","HSIO","20200","P","02/2017","","5"
"23-12-2016","BSF","XXX","HSIO","20400","P","02/2017","4","11"
"23-12-2016","BSF","XXX","HSIO","20600","P","02/2017","4","8"
"23-12-2016","BSF","XXX","HSIO","20800","P","02/2017","1","22"
"23-12-2016","BSF","XXX","HSIO","21000","P","02/2017","1","2"
"23-12-2016","BSF","XXX","HSIO","21200","C","02/2017","","1"
"23-12-2016","BSF","XXX","HSIO","21200","P","02/2017","3","43"
"23-12-2016","BSF","XXX","HSIO","21400","C","02/2017","1",""
"23-12-2016","BSF","XXX","HSIO","21400","P","02/2017","","26"
"23-12-2016","BSF","XXX","HSIO","21600","C","02/2017","4","16"
"23-12-2016","BSF","XXX","HSIO","21600","P","02/2017","22","16"
"23-12-2016","BSF","XXX","HSIO","21800","C","02/2017","9","15"
"23-12-2016","BSF","XXX","HSIO","21800","P","02/2017","19","4"
"23-12-2016","BSF","XXX","HSIO","22000","C","02/2017","4","18"
"23-12-2016","BSF","XXX","HSIO","22000","P","02/2017","8","5"
"23-12-2016","BSF","XXX","HSIO","22200","C","02/2017","4","3"
"23-12-2016","BSF","XXX","HSIO","22200","P","02/2017","6","2"
"23-12-2016","BSF","XXX","HSIO","22400","C","02/2017","3","13"
"23-12-2016","BSF","XXX","HSIO","22400","P","02/2017","1","4"
"23-12-2016","BSF","XXX","HSIO","22600","C","02/2017","11","18"
"23-12-2016","BSF","XXX","HSIO","22600","P","02/2017","","4"
"23-12-2016","BSF","XXX","HSIO","22800","C","02/2017","8","21"
"23-12-2016","BSF","XXX","HSIO","22800","P","02/2017","1",""
"23-12-2016","BSF","XXX","HSIO","23000","C","02/2017","2","88"
"23-12-2016","BSF","XXX","HSIO","23200","C","02/2017","","40"
"23-12-2016","BSF","XXX","HSIO","23200","P","02/2017","","13"
"23-12-2016","BSF","XXX","HSIO","23400","C","02/2017","11","27"
"23-12-2016","BSF","XXX","HSIO","23400","P","02/2017","","2"
"23-12-2016","BSF","XXX","HSIO","23600","C","02/2017","3","25"
"23-12-2016","BSF","XXX","HSIO","23800","C","02/2017","6","12"
"23-12-2016","BSF","XXX","HSIO","24000","C","02/2017","","27"
"23-12-2016","BSF","XXX","HSIO","24200","C","02/2017","2","18"
"23-12-2016","BSF","XXX","HSIO","24400","C","02/2017","1","5"
"23-12-2016","BSF","XXX","HSIO","24600","C","02/2017","1","24"
"23-12-2016","BSF","XXX","HSIO","24800","C","02/2017","","11"
"23-12-2016","BSF","XXX","HSIO","25000","C","02/2017","","9"
"23-12-2016","BSF","XXX","HSIO","25200","C","02/2017","1","17"
"23-12-2016","BSF","XXX","HSIO","25400","C","02/2017","","1"
"23-12-2016","BSF","XXX","HSIO","25600","C","02/2017","","5"
"23-12-2016","BSF","XXX","HSIO","25800","C","02/2017","48","1"
"23-12-2016","BSF","XXX","HSIO","26000","C","02/2017","","1"
"23-12-2016","BSF","XXX","HSIO","11800","P","03/2017","","42"
"23-12-2016","BSF","XXX","HSIO","12000","P","03/2017","","7"
"23-12-2016","BSF","XXX","HSIO","12200","P","03/2017","","2"
"23-12-2016","BSF","XXX","HSIO","12400","P","03/2017","","8"
"23-12-2016","BSF","XXX","HSIO","12600","P","03/2017","","3"
"23-12-2016","BSF","XXX","HSIO","12800","P","03/2017","","3"
"23-12-2016","BSF","XXX","HSIO","13000","P","03/2017","","4"
"23-12-2016","BSF","XXX","HSIO","13200","P","03/2017","","2"
"23-12-2016","BSF","XXX","HSIO","13400","P","03/2017","","21"
"23-12-2016","BSF","XXX","HSIO","14000","P","03/2017","","7"
"23-12-2016","BSF","XXX","HSIO","14200","P","03/2017","","3"
"23-12-2016","BSF","XXX","HSIO","14600","P","03/2017","","6"
"23-12-2016","BSF","XXX","HSIO","14800","P","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","15000","P","03/2017","","2"
"23-12-2016","BSF","XXX","HSIO","15600","P","03/2017","5","86"
"23-12-2016","BSF","XXX","HSIO","16000","P","03/2017","","9"
"23-12-2016","BSF","XXX","HSIO","16400","P","03/2017","","98"
"23-12-2016","BSF","XXX","HSIO","16600","P","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","16800","P","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","17000","P","03/2017","1","68"
"23-12-2016","BSF","XXX","HSIO","17600","P","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","17800","P","03/2017","","332"
"23-12-2016","BSF","XXX","HSIO","18000","P","03/2017","","207"
"23-12-2016","BSF","XXX","HSIO","18200","P","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","18600","P","03/2017","","7"
"23-12-2016","BSF","XXX","HSIO","18800","P","03/2017","","4"
"23-12-2016","BSF","XXX","HSIO","19000","P","03/2017","1","64"
"23-12-2016","BSF","XXX","HSIO","19200","P","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","19400","P","03/2017","","10"
"23-12-2016","BSF","XXX","HSIO","19600","P","03/2017","","10"
"23-12-2016","BSF","XXX","HSIO","19800","P","03/2017","","10"
"23-12-2016","BSF","XXX","HSIO","20000","C","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","20000","P","03/2017","","14"
"23-12-2016","BSF","XXX","HSIO","20200","P","03/2017","5",""
"23-12-2016","BSF","XXX","HSIO","20400","P","03/2017","5",""
"23-12-2016","BSF","XXX","HSIO","20600","P","03/2017","5","1"
"23-12-2016","BSF","XXX","HSIO","20800","P","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","21000","P","03/2017","1","1"
"23-12-2016","BSF","XXX","HSIO","21200","C","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","21200","P","03/2017","1","1"
"23-12-2016","BSF","XXX","HSIO","21400","C","03/2017","","5"
"23-12-2016","BSF","XXX","HSIO","21400","P","03/2017","","2"
"23-12-2016","BSF","XXX","HSIO","21600","C","03/2017","","9"
"23-12-2016","BSF","XXX","HSIO","21600","P","03/2017","","13"
"23-12-2016","BSF","XXX","HSIO","21800","C","03/2017","2","7"
"23-12-2016","BSF","XXX","HSIO","21800","P","03/2017","","204"
"23-12-2016","BSF","XXX","HSIO","22000","C","03/2017","1","14"
"23-12-2016","BSF","XXX","HSIO","22000","P","03/2017","","99"
"23-12-2016","BSF","XXX","HSIO","22200","C","03/2017","2","9"
"23-12-2016","BSF","XXX","HSIO","22200","P","03/2017","270","1"
"23-12-2016","BSF","XXX","HSIO","22400","C","03/2017","7","10"
"23-12-2016","BSF","XXX","HSIO","22400","P","03/2017","2",""
"23-12-2016","BSF","XXX","HSIO","22600","C","03/2017","1","19"
"23-12-2016","BSF","XXX","HSIO","22600","P","03/2017","1","1"
"23-12-2016","BSF","XXX","HSIO","22800","C","03/2017","1","26"
"23-12-2016","BSF","XXX","HSIO","22800","P","03/2017","1",""
"23-12-2016","BSF","XXX","HSIO","23000","C","03/2017","7","18"
"23-12-2016","BSF","XXX","HSIO","23200","C","03/2017","2","24"
"23-12-2016","BSF","XXX","HSIO","23400","C","03/2017","1","37"
"23-12-2016","BSF","XXX","HSIO","23400","P","03/2017","1",""
"23-12-2016","BSF","XXX","HSIO","23600","C","03/2017","4","22"
"23-12-2016","BSF","XXX","HSIO","23800","C","03/2017","7","18"
"23-12-2016","BSF","XXX","HSIO","24000","C","03/2017","1","16"
"23-12-2016","BSF","XXX","HSIO","24200","C","03/2017","","5"
"23-12-2016","BSF","XXX","HSIO","24400","C","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","24600","C","03/2017","","10"
"23-12-2016","BSF","XXX","HSIO","24800","C","03/2017","","206"
"23-12-2016","BSF","XXX","HSIO","25000","C","03/2017","3","221"
"23-12-2016","BSF","XXX","HSIO","25000","P","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","25200","C","03/2017","","4"
"23-12-2016","BSF","XXX","HSIO","25400","C","03/2017","","320"
"23-12-2016","BSF","XXX","HSIO","25600","C","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","25800","C","03/2017","9",""
"23-12-2016","BSF","XXX","HSIO","26000","C","03/2017","","381"
"23-12-2016","BSF","XXX","HSIO","26200","C","03/2017","","9"
"23-12-2016","BSF","XXX","HSIO","26600","C","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","26800","C","03/2017","","3"
"23-12-2016","BSF","XXX","HSIO","27200","C","03/2017","","2"
"23-12-2016","BSF","XXX","HSIO","28000","C","03/2017","9","1"
"23-12-2016","BSF","XXX","HSIO","28200","C","03/2017","","20"
"23-12-2016","BSF","XXX","HSIO","29000","C","03/2017","10","1"
"23-12-2016","BSF","XXX","HSIO","29400","C","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","29800","C","03/2017","","1"
"23-12-2016","BSF","XXX","HSIO","30000","C","03/2017","","2"
"23-12-2016","BSF","XXX","HSIO","13200","P","06/2017","","78"
"23-12-2016","BSF","XXX","HSIO","13800","P","06/2017","","34"
"23-12-2016","BSF","XXX","HSIO","14200","P","06/2017","","11"
"23-12-2016","BSF","XXX","HSIO","14400","P","06/2017","","12"
"23-12-2016","BSF","XXX","HSIO","14600","P","06/2017","","6"
"23-12-2016","BSF","XXX","HSIO","14800","P","06/2017","","39"
"23-12-2016","BSF","XXX","HSIO","15000","P","06/2017","","14"
"23-12-2016","BSF","XXX","HSIO","15200","P","06/2017","","94"
"23-12-2016","BSF","XXX","HSIO","15400","P","06/2017","","6"
"23-12-2016","BSF","XXX","HSIO","15600","P","06/2017","","4"
"23-12-2016","BSF","XXX","HSIO","15800","P","06/2017","","3"
"23-12-2016","BSF","XXX","HSIO","16000","P","06/2017","","14"
"23-12-2016","BSF","XXX","HSIO","16200","P","06/2017","","1"
"23-12-2016","BSF","XXX","HSIO","16400","P","06/2017","","1"
"23-12-2016","BSF","XXX","HSIO","16600","P","06/2017","","1"
"23-12-2016","BSF","XXX","HSIO","16800","P","06/2017","","1"
"23-12-2016","BSF","XXX","HSIO","17000","P","06/2017","","8"
"23-12-2016","BSF","XXX","HSIO","17600","P","06/2017","","1"
"23-12-2016","BSF","XXX","HSIO","18000","P","06/2017","","6"
"23-12-2016","BSF","XXX","HSIO","18200","P","06/2017","","154"
"23-12-2016","BSF","XXX","HSIO","18800","P","06/2017","","1"
"23-12-2016","BSF","XXX","HSIO","19000","P","06/2017","","4"
"23-12-2016","BSF","XXX","HSIO","19200","P","06/2017","","1"
"23-12-2016","BSF","XXX","HSIO","19400","P","06/2017","","1"
"23-12-2016","BSF","XXX","HSIO","19600","P","06/2017","1","1"
