"Trade Date","EP Code","LOP A/C No","BI/Omni Code","BI TO Code","A/C Nature","A/C Type","Product Code","Strike","Option Type","Contract Month","LOP OI Long","LOP OI Short","LOP PD"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","21000","P","06/2017","200","","-87.66"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","20800","P","02/2017","33","","-10.33"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","20600","P","02/2017","2","","-0.55"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","20200","P","12/2016","","65","0.37"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","20000","P","03/2017","","1250","280"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","19600","P","12/2016","","40","0.16"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","19400","P","06/2017","","600","148.56"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","19000","P","12/2017","","775","213.44"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","20800","P","01/2017","","15","3.76"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","22000","P","06/2017","500","","-293.3"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","16800","P","12/2016","300","","-0.54"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","21800","P","01/2017","","29","17.1"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","21600","P","12/2017","","44","22.07"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","13400","P","12/2016","1","","0"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","10000","P","12/2016","","8","0.01"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","23000","P","06/2018","","250","153.85"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","23000","P","03/2017","1100","","-862.73"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","21200","P","12/2016","","17","2.33"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","17400","P","12/2017","200","","-35.84"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","16400","P","12/2016","","100","0.17"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","21000","P","12/2016","282","","-16.72"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","22800","P","06/2017","155","","-108.39"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","22400","P","03/2017","","100","67.24"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","22400","P","01/2017","18","","-14.61"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","21400","P","12/2016","","2","0.62"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","27000","P","12/2016","25","","-25"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","19000","P","12/2016","1347","","-4.31"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","18800","P","12/2016","308","","-0.92"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","18200","P","12/2016","680","","-1.7"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","18000","P","12/2016","","1873","4.5"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","25000","P","12/2016","226","","-226"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","16600","P","12/2017","232","","-32.57"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","15800","P","12/2016","126","","-0.19"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","15000","P","12/2016","","375","0.49"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","13800","P","12/2016","2","","0"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","23200","P","03/2017","50","","-40.88"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","23200","P","12/2016","169","","-169"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","20400","P","12/2016","310","","-2.02"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","22600","P","03/2017","840","","-599.51"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","28000","P","12/2017","25","","-23.78"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","17000","P","12/2016","","2230","4.24"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","18600","P","12/2016","124","","-0.35"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","22000","P","09/2017","251","","-142.49"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","17600","P","03/2017","","50","2.67"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","16600","P","12/2019","150","","-33.53"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","24000","P","12/2016","250","","-250"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","20800","P","03/2017","100","","-34.3"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","20600","P","09/2017","150","","-60.77"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","20000","P","12/2017","","1430","503.79"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","20000","P","06/2017","","600","186.18"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","22600","P","06/2017","","95","64.05"
"23-12-2016","JPM","R1013","GPR_0012","","HG","H","HSIO","19000","P","06/2017","120","","-25.19"
"23-12-2016","JPM","XHKC1","OMN_0025","","","C","HSIO","23000","C","12/2016","1550","","8.84"
"23-12-2016","KGI","101718F","IND_0078","","T","C","HSIO","24800","C","12/2016","","300","-0.93"
"23-12-2016","KGI","101718F","IND_0078","","T","C","HSIO","18600","P","12/2016","","290","0.81"
"23-12-2016","KGI","109810F","IND_0078","","T","C","HSIO","24800","C","12/2016","","350","-1.09"
"23-12-2016","KGI","109810F","IND_0078","","T","C","HSIO","18600","P","12/2016","","270","0.76"
"23-12-2016","MLF","35U20247","HED_0313","BIT_0889","T","C","HSIO","22600","P","03/2017","177","","-126.32"
"23-12-2016","MLF","35U20247","HED_0313","BIT_0889","T","C","HSIO","21000","P","12/2017","","384","170.04"
"23-12-2016","MLF","35U20247","HED_0313","BIT_0889","T","C","HSIO","22000","P","12/2017","","391","211.65"
"23-12-2016","MLF","35U20250","HED_1445","BIT_0889","T","C","HSIO","21400","P","03/2017","307","","-140.45"
"23-12-2016","MLF","35U20250","HED_1445","BIT_0889","T","C","HSIO","22600","P","03/2017","315","","-224.82"
"23-12-2016","MLF","35U20250","HED_1445","BIT_0889","T","C","HSIO","21000","P","12/2017","","228","100.96"
"23-12-2016","MLF","35U20250","HED_1445","BIT_0889","T","C","HSIO","22000","P","12/2017","","464","251.16"
"23-12-2016","MLF","95U06083","INS_1370","","T","C","HSIO","18000","P","12/2016","","780","1.87"
"23-12-2016","MLF","95U06083","INS_1370","","T","C","HSIO","17400","P","06/2017","","150","15.45"
"23-12-2016","MLF","95U06086","INS_1370","","T","C","HSIO","18600","P","06/2017","","50","8.87"
"23-12-2016","MLF","95U06086","INS_1370","","T","C","HSIO","19600","P","06/2017","","100","26.71"
"23-12-2016","MLF","95U06086","INS_1370","","T","C","HSIO","20000","P","06/2017","","100","31.03"
"23-12-2016","MLF","95U06086","INS_1370","","T","C","HSIO","21000","P","06/2017","","50","21.92"
"23-12-2016","MLF","95U06086","INS_1370","","T","C","HSIO","17600","P","09/2017","","100","16.53"
"23-12-2016","MLF","95U06086","INS_1370","","T","C","HSIO","15800","P","12/2018","","75","12.14"
"23-12-2016","MLF","95U06086","INS_1370","","T","C","HSIO","17600","P","03/2017","100","","-5.33"
"23-12-2016","MLF","95U06086","INS_1370","","T","C","HSIO","19000","P","03/2017","150","","-18.83"
"23-12-2016","MLF","95U06086","INS_1370","","T","C","HSIO","21000","P","03/2017","","150","56.81"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","19000","P","03/2017","","200","25.1"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","19600","P","03/2017","","100","17.76"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","20000","P","03/2017","","100","22.4"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","20600","P","03/2017","","100","30.94"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","18600","P","06/2017","","100","17.73"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","19000","P","06/2017","","300","62.97"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","19200","P","06/2017","","200","45.86"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","18800","P","09/2017","","100","24.24"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","19000","P","09/2017","","100","25.77"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","19200","P","09/2017","","150","41.04"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","20000","P","09/2017","","100","34.27"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","20600","P","09/2017","","150","60.77"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","21000","P","09/2017","","200","89.96"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","19000","P","12/2017","","300","82.62"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","19200","P","12/2017","","150","43.46"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","20000","P","12/2017","","200","70.46"
"23-12-2016","MLF","95U06110","INS_1428","","T","C","HSIO","19000","P","06/2018","","255","78.21"
"23-12-2016","MLF","95U06186","INS_1631","","T","C","HSIO","23000","P","12/2016","4","","-4"
"23-12-2016","MLF","95U07585","HED_1393","BIT_1376","HG","C","HSIO","22000","C","12/2016","","187","-8.47"
"23-12-2016","MLF","95U07594","HED_1442","BIT_1444","HG","C","HSIO","22000","P","12/2016","48","","-46.14"
"23-12-2016","MLF","95U07640","INS_0942","BIT_1031","HG","C","HSIO","21600","C","12/2016","11","","4.49"
"23-12-2016","MLF","95U07640","INS_0942","BIT_1031","HG","C","HSIO","17000","P","12/2016","15","","-0.03"
"23-12-2016","MLF","95U07640","INS_0942","BIT_1031","HG","C","HSIO","18000","P","12/2016","58","","-0.14"
"23-12-2016","MLF","95U07640","INS_0942","BIT_1031","HG","C","HSIO","20400","P","12/2016","10","","-0.07"
"23-12-2016","MLF","95U07640","INS_0942","BIT_1031","HG","C","HSIO","20800","P","12/2016","25","","-0.67"
"23-12-2016","MLF","95U07640","INS_0942","BIT_1031","HG","C","HSIO","21000","P","12/2016","26","","-1.54"
"23-12-2016","MLF","95U07640","INS_0942","BIT_1031","HG","C","HSIO","21200","P","12/2016","32","","-4.39"
"23-12-2016","MLF","95U07640","INS_0942","BIT_1031","HG","C","HSIO","21600","P","12/2016","11","","-6.51"
"23-12-2016","MLF","95U07645","HED_0721","BIT_1750","HG","C","HSIO","21000","P","12/2016","","60","3.56"
"23-12-2016","MLF","95U07645","HED_0721","BIT_1750","HG","C","HSIO","21600","P","12/2016","70","","-41.41"
"23-12-2016","MLF","95U07645","HED_0721","BIT_1750","HG","C","HSIO","22200","P","12/2016","60","","-54.59"
"23-12-2016","MLF","95U07781","HED_1127","BIT_0444","T","C","HSIO","22800","C","12/2016","","48","-0.31"
"23-12-2016","MLF","95U07781","HED_1127","BIT_0444","T","C","HSIO","23000","C","12/2016","","50","-0.29"
"23-12-2016","MLF","95U07781","HED_1127","BIT_0444","T","C","HSIO","24000","C","12/2016","","96","-0.36"
"23-12-2016","MLF","95U07781","HED_1127","BIT_0444","T","C","HSIO","20200","P","12/2016","","39","0.22"
"23-12-2016","MLF","95U07781","HED_1127","BIT_0444","T","C","HSIO","21000","P","12/2016","","99","5.87"
"23-12-2016","MLF","95U07781","HED_1127","BIT_0444","T","C","HSIO","21200","P","12/2016","","100","13.73"
"23-12-2016","MLF","95U07781","HED_1127","BIT_0444","T","C","HSIO","22000","P","12/2016","","94","90.36"
"23-12-2016","MLF","95U07799","HED_0720","BIT_0994","T","C","HSIO","19600","C","12/2016","","100","-100"
"23-12-2016","MLF","95U07799","HED_0720","BIT_0994","T","C","HSIO","20800","C","12/2016","","100","-96.42"
"23-12-2016","MLF","95U07799","HED_0720","BIT_0994","T","C","HSIO","19600","P","12/2016","100","","-0.41"
"23-12-2016","MLF","95U07799","HED_0720","BIT_0994","T","C","HSIO","20800","P","12/2016","100","","-2.67"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","21600","P","12/2016","4","","-2.37"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","21800","P","12/2016","","1","0.86"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","22000","P","12/2016","","39","37.49"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","22200","P","12/2016","","10","9.1"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","22400","P","12/2016","","4","3.97"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","19600","P","01/2017","2","","-0.14"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","20400","P","01/2017","2","","-0.34"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","20600","P","01/2017","2","","-0.41"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","21200","P","01/2017","5","","-1.82"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","21600","P","01/2017","4","","-2.04"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","21200","P","12/2016","25","","-3.43"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","21400","P","12/2016","","1","0.31"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","21000","P","12/2016","24","","-1.42"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","20800","P","12/2016","13","","-0.35"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","20400","P","12/2016","20","","-0.13"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","20600","P","12/2016","6","","-0.08"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","20200","P","12/2016","2","","-0.01"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","21600","C","12/2016","","11","-4.49"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","21800","C","12/2016","6","","0.94"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","22000","C","12/2016","33","","1.49"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","22200","C","12/2016","1","","0.01"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","22400","C","12/2016","2","","0.02"
"23-12-2016","MLF","95U07822","INS_1441","BIT_1031","T","C","HSIO","21600","C","01/2017","","4","-1.96"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","20000","C","12/2016","1","","0.96"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21000","C","12/2016","2","","1.86"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21200","C","12/2016","6","","5.14"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21400","C","12/2016","152","","103.59"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21600","C","12/2016","94","","38.39"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21800","C","12/2016","","121","-18.98"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22000","C","12/2016","30","","1.36"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22200","C","12/2016","100","","1.05"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22400","C","12/2016","","131","-1.11"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22600","C","12/2016","208","","1.52"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22800","C","12/2016","89","","0.57"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","23000","C","12/2016","","147","-0.84"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","23200","C","12/2016","","29","-0.15"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","23600","C","12/2016","","3","-0.01"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","23800","C","12/2016","163","","0.65"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","24000","C","12/2016","","84","-0.32"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","24200","C","12/2016","27","","0.1"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","24400","C","12/2016","","13","-0.04"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","24600","C","12/2016","37","","0.12"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","24800","C","12/2016","15","","0.05"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","25000","C","12/2016","","5","-0.01"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","25400","C","12/2016","","1","0"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","19800","C","01/2017","1","","0.88"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21000","C","01/2017","1","","0.7"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21200","C","01/2017","9","","5.72"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21400","C","01/2017","3","","1.7"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21600","C","01/2017","38","","18.65"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21800","C","01/2017","43","","17.83"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22000","C","01/2017","","68","-22.79"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22200","C","01/2017","","73","-19.21"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22400","C","01/2017","","76","-15.1"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22600","C","01/2017","5","","0.73"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22800","C","01/2017","","14","-1.45"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","23000","C","01/2017","","70","-4.73"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","23200","C","01/2017","55","","2.28"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","23400","C","01/2017","","22","-0.53"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","23600","C","01/2017","","17","-0.23"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","23800","C","01/2017","29","","0.21"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","24000","C","01/2017","","34","-0.13"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","24200","C","01/2017","","15","-0.05"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","24400","C","01/2017","35","","0.12"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","24600","C","01/2017","","14","-0.04"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","24800","C","01/2017","","6","-0.02"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","25000","C","01/2017","","11","-0.03"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","25200","C","01/2017","","4","-0.01"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","20800","C","02/2017","1","","0.68"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21200","C","02/2017","2","","1.19"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21400","C","02/2017","1","","0.54"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21600","C","02/2017","15","","7.36"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","21800","C","02/2017","17","","7.41"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22000","C","02/2017","57","","21.68"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22200","C","02/2017","16","","5.22"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22400","C","02/2017","20","","5.5"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22600","C","02/2017","30","","6.85"
"23-12-2016","MLF","95U07827","INS_1601","BIT_0949","T","C","HSIO","22800","C","02/2017","","24","-4.47"
